brand,model,year,mileage,fuel_type,transmission,engine,body_type,listed_price,image_url,color,horsepower,top_speed,location
Ferrari,SF90 Stradale,2021,18458,petrol,automatic,4.5,Coupe,67000000,https://images.unsplash.com/photo-1520049280-0116592eaac0-c16c16b4d5c0?auto=format&fit=crop&w=800&q=80,Silver,667,350,Dubai
Mercedes-Benz,AMG GT,2019,38060,petrol,automatic,2.5,Coupe,10700000,https://images.unsplash.com/photo-1520136934-011737dc69af-d3a06d2d666b?auto=format&fit=crop&w=800&q=80,Red,310,296,Berlin
BMW,iX,2019,25043,electric,automatic,3.0,SUV,9100000,https://images.unsplash.com/photo-1520224588-0118168a289e-e5d4c3a5f716?auto=format&fit=crop&w=800&q=80,Green,481,273,Berlin
Lamborghini,Urus Performante,2019,36332,petrol,automatic,4.5,SUV,49100000,https://images.unsplash.com/photo-1520312242-0118f537e78d-f8091a1e87c1?auto=format&fit=crop&w=800&q=80,Orange,620,313,Delhi
Bentley,Azure,2016,35269,petrol,automatic,4.0,Convertible,55200000,https://images.unsplash.com/photo-1520399896-0119d3e5a67c-0a3d7097186c?auto=format&fit=crop&w=800&q=80,Silver,602,328,Dubai
Lamborghini,Urus,2020,16077,petrol,automatic,4.0,SUV,56600000,https://images.unsplash.com/photo-1520487550-011ab293656b-1c71c70fa917?auto=format&fit=crop&w=800&q=80,White,617,343,Pune
Bentley,Bentayga,2024,358,petrol,automatic,6.0,SUV,113100000,https://images.unsplash.com/photo-1520575204-011b9141245a-2ea61d8839c2?auto=format&fit=crop&w=800&q=80,Orange,610,298,Bangalore
Aston Martin,Vantage,2016,53180,hybrid,manual,4.5,Coupe,39800000,https://images.unsplash.com/photo-1520662858-011c6feee349-40da7400ca6d?auto=format&fit=crop&w=800&q=80,Blue,544,337,Pune
Lamborghini,Aventador,2023,8975,petrol,automatic,5.0,Coupe,77000000,https://images.unsplash.com/photo-1520750512-011d4e9ca238-530eca795b18?auto=format&fit=crop&w=800&q=80,Orange,656,348,Berlin
Ferrari,488 GTB,2022,19060,petrol,automatic,4.0,Coupe,67300000,https://images.unsplash.com/photo-1520838166-011e2d4a6127-654320f1ebc3?auto=format&fit=crop&w=800&q=80,Yellow,749,337,Berlin
Mercedes-Benz,GLE 63 AMG,2017,66103,petrol,automatic,3.0,SUV,7400000,https://images.unsplash.com/photo-1520925820-011f0bf82016-7777776a7c6e?auto=format&fit=crop&w=800&q=80,Blue,554,198,Berlin
Aston Martin,DBS Superleggera,2016,42294,hybrid,manual,4.5,Coupe,44500000,https://images.unsplash.com/photo-1521013474-011feaa5df05-89abcde30d19?auto=format&fit=crop&w=800&q=80,Black,562,325,Pune
Aston Martin,DBS Superleggera,2016,69645,hybrid,manual,4.5,Coupe,48100000,https://images.unsplash.com/photo-1521101128-0120c9539df4-9be0245b9dc4?auto=format&fit=crop&w=800&q=80,Black,555,303,Mumbai
Lamborghini,Huracan STO,2018,66140,petrol,automatic,5.0,Coupe,63000000,https://images.unsplash.com/photo-1521188782-0121a8015ce3-ae147ad42e6f?auto=format&fit=crop&w=800&q=80,Yellow,716,323,London
Mercedes-Benz,C 63 AMG,2016,31688,diesel,automatic,3.5,Sedan,6000000,https://images.unsplash.com/photo-1521276436-012286af1bd2-c048d14cbf1a?auto=format&fit=crop&w=800&q=80,Grey,262,195,New York
Audi,RS6 Avant,2016,66214,hybrid,automatic,4.0,Sedan,7900000,https://images.unsplash.com/photo-1521364090-0123655cdac1-d27d27c54fc5?auto=format&fit=crop&w=800&q=80,Black,470,200,Bangalore
Lamborghini,Urus Performante,2021,35486,petrol,automatic,4.5,SUV,52800000,https://images.unsplash.com/photo-1521451744-0124440a99b0-e4b17e3de070?auto=format&fit=crop&w=800&q=80,Orange,737,321,London
Bentley,Bentayga,2021,25300,hybrid,automatic,4.0,SUV,96000000,https://images.unsplash.com/photo-1521539398-012522b8589f-f6e5d4b6711b?auto=format&fit=crop&w=800&q=80,Black,680,316,Dubai
Bentley,Continental GT,2022,23370,hybrid,automatic,6.0,Coupe,110900000,https://images.unsplash.com/photo-1521627052-01260166178e-091a2b2f01c6?auto=format&fit=crop&w=800&q=80,Green,674,308,Mumbai
McLaren,Artura,2024,508,petrol,automatic,4.0,Coupe,55700000,https://images.unsplash.com/photo-1521714706-0126e013d67d-1b4e81a79271?auto=format&fit=crop&w=800&q=80,Black,736,349,New York
Aston Martin,Vantage,2018,38589,petrol,manual,4.5,Coupe,45000000,https://images.unsplash.com/photo-1521802360-0127bec1956c-2d82d820231c?auto=format&fit=crop&w=800&q=80,Green,671,302,Dubai
Bentley,Flying Spur,2015,80000,hybrid,automatic,6.5,Sedan,66900000,https://images.unsplash.com/photo-1521890014-01289d6f545b-3fb72e98b3c7?auto=format&fit=crop&w=800&q=80,Silver,589,325,Pune
Lamborghini,Huracan,2021,31590,petrol,automatic,4.5,Coupe,69600000,https://images.unsplash.com/photo-1521977668-01297c1d134a-51eb85114472?auto=format&fit=crop&w=800&q=80,Grey,678,319,Bangalore
Ferrari,812 Superfast,2021,24734,petrol,automatic,4.5,Coupe,58900000,https://images.unsplash.com/photo-1522065322-012a5acad239-641fdb89d51d?auto=format&fit=crop&w=800&q=80,Silver,766,306,Berlin
Audi,R8,2015,52371,hybrid,automatic,3.5,Coupe,6400000,https://images.unsplash.com/photo-1522152976-012b39789128-7654320265c8?auto=format&fit=crop&w=800&q=80,Yellow,541,234,Pune
Rolls-Royce,Wraith,2022,12376,petrol,automatic,6.0,Coupe,109000000,https://images.unsplash.com/photo-1522240630-012c18265017-8888887af673?auto=format&fit=crop&w=800&q=80,Green,538,245,Pune
Ferrari,F8 Tributo,2019,50310,hybrid,automatic,5.5,Coupe,64800000,https://images.unsplash.com/photo-1522328284-012cf6d40f06-9abcdef3871e?auto=format&fit=crop&w=800&q=80,Blue,688,307,Bangalore
McLaren,Artura,2019,42466,petrol,automatic,4.0,Coupe,65700000,https://images.unsplash.com/photo-1522415938-012dd581cdf5-acf1356c17c9?auto=format&fit=crop&w=800&q=80,Blue,640,301,Dubai
Mercedes-Benz,G 63 AMG,2015,80000,hybrid,automatic,3.0,SUV,5700000,https://images.unsplash.com/photo-1522503592-012eb42f8ce4-bf258be4a874?auto=format&fit=crop&w=800&q=80,Black,254,262,Pune
BMW,M5 Competition,2019,52630,hybrid,manual,3.0,Sedan,8700000,https://images.unsplash.com/photo-1522591246-012f92dd4bd3-d159e25d391f?auto=format&fit=crop&w=800&q=80,Grey,286,207,New York
Audi,Q8,2020,25487,hybrid,automatic,3.0,SUV,9700000,https://images.unsplash.com/photo-1522678900-0130718b0ac2-e38e38d5c9ca?auto=format&fit=crop&w=800&q=80,Orange,527,270,London
Mercedes-Benz,G 63 AMG,2017,50899,hybrid,automatic,2.5,SUV,6300000,https://images.unsplash.com/photo-1522766554-01315038c9b1-f5c28f4e5a75?auto=format&fit=crop&w=800&q=80,Green,438,223,Bangalore
Mercedes-Benz,C 63 AMG,2020,33429,petrol,automatic,3.5,Sedan,10700000,https://images.unsplash.com/photo-1522854208-01322ee688a0-07f6e5c6eb20?auto=format&fit=crop&w=800&q=80,Blue,283,247,Pune
McLaren,570S,2021,24109,petrol,automatic,4.0,Coupe,51600000,https://images.unsplash.com/photo-1522941862-01330d94478f-1a2b3c3f7bcb?auto=format&fit=crop&w=800&q=80,Silver,726,336,Bangalore
McLaren,765LT,2023,7287,petrol,automatic,4.0,Coupe,62200000,https://images.unsplash.com/photo-1523029516-0133ec42067e-2c5f92b80c76?auto=format&fit=crop&w=800&q=80,Yellow,758,318,New York
Ferrari,488 GTB,2024,0,petrol,automatic,5.0,Coupe,71900000,https://images.unsplash.com/photo-1523117170-0134caefc56d-3e93e9309d21?auto=format&fit=crop&w=800&q=80,Black,709,341,Berlin
BMW,M8 Gran Coupe,2019,48192,petrol,manual,4.0,Coupe,8000000,https://images.unsplash.com/photo-1523204824-0135a99d845c-50c83fa92dcc?auto=format&fit=crop&w=800&q=80,Blue,289,268,London
Lamborghini,Huracan,2023,6249,petrol,automatic,4.5,Coupe,58500000,https://images.unsplash.com/photo-1523292478-0136884b434b-62fc9621be77?auto=format&fit=crop&w=800&q=80,Black,713,340,Pune
Rolls-Royce,Wraith,2022,21991,petrol,automatic,5.5,Coupe,99400000,https://images.unsplash.com/photo-1523380132-013766f9023a-7530ec9a4f22?auto=format&fit=crop&w=800&q=80,Silver,609,270,London
Rolls-Royce,Spectre,2015,80000,electric,automatic,6.0,Coupe,51100000,https://images.unsplash.com/photo-1523467786-013845a6c129-87654312dfcd?auto=format&fit=crop&w=800&q=80,Green,526,279,Bangalore
Porsche,Taycan,2017,56736,electric,automatic,2.5,Sedan,12100000,https://images.unsplash.com/photo-1523555440-013924548018-9999998b7078?auto=format&fit=crop&w=800&q=80,Green,409,318,Dubai
McLaren,570S,2015,61913,petrol,automatic,4.0,Coupe,35200000,https://images.unsplash.com/photo-1523643094-013a03023f07-abcdf0040123?auto=format&fit=crop&w=800&q=80,Green,580,329,Mumbai
Porsche,Macan,2022,9780,petrol,automatic,3.0,SUV,22200000,https://images.unsplash.com/photo-1523730748-013ae1affdf6-be02467c91ce?auto=format&fit=crop&w=800&q=80,Green,344,280,Berlin
Bentley,Bentayga,2022,24322,hybrid,automatic,4.5,SUV,104000000,https://images.unsplash.com/photo-1523818402-013bc05dbce5-d0369cf52279?auto=format&fit=crop&w=800&q=80,Orange,571,300,Bangalore
Aston Martin,Vantage,2016,34126,hybrid,manual,4.5,Coupe,43300000,https://images.unsplash.com/photo-1523906056-013c9f0b7bd4-e26af36db324?auto=format&fit=crop&w=800&q=80,Orange,559,319,London
BMW,X5 M,2018,58663,diesel,manual,4.0,SUV,7500000,https://images.unsplash.com/photo-1523993710-013d7db93ac3-f49f49e643cf?auto=format&fit=crop&w=800&q=80,Yellow,394,249,Berlin
Rolls-Royce,Ghost,2015,70785,electric,automatic,4.0,Sedan,51900000,https://images.unsplash.com/photo-1524081364-013e5c66f9b2-06d3a05ed47a?auto=format&fit=crop&w=800&q=80,Yellow,642,244,Bangalore
Bentley,Flying Spur,2016,80000,petrol,automatic,6.0,Sedan,61300000,https://images.unsplash.com/photo-1524169018-013f3b14b8a1-1907f6d76525?auto=format&fit=crop&w=800&q=80,Red,641,283,New York
McLaren,720S,2023,6637,hybrid,automatic,4.0,Coupe,65800000,https://images.unsplash.com/photo-1524256672-014019c27790-2b3c4d4ff5d0?auto=format&fit=crop&w=800&q=80,Grey,747,329,Dubai
Audi,Q8,2024,0,electric,automatic,3.0,SUV,11100000,https://images.unsplash.com/photo-1524344326-0140f870367f-3d70a3c8867b?auto=format&fit=crop&w=800&q=80,Grey,258,241,Delhi
Porsche,911 Turbo S,2021,28953,hybrid,automatic,2.0,Coupe,20800000,https://images.unsplash.com/photo-1524431980-0141d71df56e-4fa4fa411726?auto=format&fit=crop&w=800&q=80,Green,605,308,Mumbai
Mercedes-Benz,G 63 AMG,2020,22604,electric,automatic,3.5,SUV,11900000,https://images.unsplash.com/photo-1524519634-0142b5cbb45d-61d950b9a7d1?auto=format&fit=crop&w=800&q=80,Silver,357,283,Dubai
Audi,RS7,2022,20656,diesel,automatic,4.5,Sedan,9500000,https://images.unsplash.com/photo-1524607288-01439479734c-740da732387c?auto=format&fit=crop&w=800&q=80,Grey,563,299,Delhi
Rolls-Royce,Ghost,2019,28856,electric,automatic,6.5,Sedan,90200000,https://images.unsplash.com/photo-1524694942-01447327323b-8641fdaac927?auto=format&fit=crop&w=800&q=80,Grey,693,277,Bangalore
Lamborghini,Aventador,2019,27651,petrol,automatic,5.5,Coupe,43900000,https://images.unsplash.com/photo-1524782596-014551d4f12a-9876542359d2?auto=format&fit=crop&w=800&q=80,White,739,307,Berlin
Bentley,Continental GT,2016,36517,hybrid,automatic,4.0,Coupe,67800000,https://images.unsplash.com/photo-1524870250-01463082b019-aaaaaa9bea7d?auto=format&fit=crop&w=800&q=80,Black,526,283,Delhi
Audi,e-tron GT,2015,57204,hybrid,automatic,4.5,Sedan,6200000,https://images.unsplash.com/photo-1524957904-01470f306f08-bcdf01147b28?auto=format&fit=crop&w=800&q=80,Blue,492,233,London
Aston Martin,DBX,2024,0,petrol,manual,4.5,SUV,56500000,https://images.unsplash.com/photo-1525045558-0147edde2df7-cf13578d0bd3?auto=format&fit=crop&w=800&q=80,Green,545,314,London
Mercedes-Benz,EQS,2017,42090,petrol,automatic,2.0,Sedan,8400000,https://images.unsplash.com/photo-1525133212-0148cc8bece6-e147ae059c7e?auto=format&fit=crop&w=800&q=80,Yellow,596,298,Dubai
Rolls-Royce,Spectre,2016,63314,petrol,automatic,5.5,Coupe,54100000,https://images.unsplash.com/photo-1525220866-0149ab39abd5-f37c047e2d29?auto=format&fit=crop&w=800&q=80,Yellow,553,250,Delhi
Aston Martin,Valkyrie,2018,46572,petrol,manual,5.0,Coupe,61800000,https://images.unsplash.com/photo-1525308520-014a89e76ac4-05b05af6bdd4?auto=format&fit=crop&w=800&q=80,White,714,326,London
Ferrari,Portofino M,2021,27989,hybrid,automatic,4.0,Convertible,57200000,https://images.unsplash.com/photo-1525396174-014b689529b3-17e4b16f4e7f?auto=format&fit=crop&w=800&q=80,Green,607,315,London
Lamborghini,Huracan STO,2018,29020,petrol,automatic,4.0,Coupe,44300000,https://images.unsplash.com/photo-1525483828-014c4742e8a2-2a1907e7df2a?auto=format&fit=crop&w=800&q=80,Green,654,339,Delhi
McLaren,720S,2021,14177,hybrid,automatic,4.0,Coupe,65300000,https://images.unsplash.com/photo-1525571482-014d25f0a791-3c4d5e606fd5?auto=format&fit=crop&w=800&q=80,Orange,662,316,Pune
McLaren,GT,2021,31069,hybrid,automatic,4.0,Coupe,57900000,https://images.unsplash.com/photo-1525659136-014e049e6680-4e81b4d90080?auto=format&fit=crop&w=800&q=80,Silver,560,346,Mumbai
Rolls-Royce,Phantom,2022,18125,petrol,automatic,5.0,Sedan,100400000,https://images.unsplash.com/photo-1525746790-014ee34c256f-60b60b51912b?auto=format&fit=crop&w=800&q=80,Orange,569,279,Delhi
Aston Martin,DBX,2023,5887,hybrid,automatic,5.0,SUV,65900000,https://images.unsplash.com/photo-1525834444-014fc1f9e45e-72ea61ca21d6?auto=format&fit=crop&w=800&q=80,Grey,528,332,New York
McLaren,720S,2018,29244,petrol,automatic,4.0,Coupe,54400000,https://images.unsplash.com/photo-1525922098-0150a0a7a34d-851eb842b281?auto=format&fit=crop&w=800&q=80,Silver,728,331,Dubai
Bentley,Mulsanne,2023,11882,hybrid,automatic,6.5,Sedan,90800000,https://images.unsplash.com/photo-1526009752-01517f55623c-97530ebb432c?auto=format&fit=crop&w=800&q=80,Blue,616,301,Mumbai
Lamborghini,Huracan STO,2022,15049,petrol,automatic,6.0,Coupe,73400000,https://images.unsplash.com/photo-1526097406-01525e03212b-a9876533d3d7?auto=format&fit=crop&w=800&q=80,White,768,310,Dubai
Audi,Q8,2021,23309,hybrid,automatic,2.0,SUV,8100000,https://images.unsplash.com/photo-1526185060-01533cb0e01a-bbbbbbac6482?auto=format&fit=crop&w=800&q=80,Black,505,273,London
McLaren,570S,2020,33353,hybrid,automatic,4.0,Coupe,54700000,https://images.unsplash.com/photo-1526272714-01541b5e9f09-cdf01224f52d?auto=format&fit=crop&w=800&q=80,Grey,715,315,Bangalore
Mercedes-Benz,C 63 AMG,2021,30191,electric,automatic,3.0,Sedan,9100000,https://images.unsplash.com/photo-1526360368-0154fa0c5df8-e024689d85d8?auto=format&fit=crop&w=800&q=80,Yellow,563,254,London
Mercedes-Benz,C 63 AMG,2023,8068,diesel,automatic,2.0,Sedan,12700000,https://images.unsplash.com/photo-1526448022-0155d8ba1ce7-f258bf161683?auto=format&fit=crop&w=800&q=80,Yellow,473,294,Mumbai
Lamborghini,Urus Performante,2016,73875,petrol,automatic,4.5,SUV,39300000,https://images.unsplash.com/photo-1526535676-0156b767dbd6-048d158ea72e?auto=format&fit=crop&w=800&q=80,Grey,654,334,Berlin
Bentley,Mulsanne,2022,12590,petrol,automatic,4.5,Sedan,103300000,https://images.unsplash.com/photo-1526623330-015796159ac5-16c16c0737d9?auto=format&fit=crop&w=800&q=80,Blue,627,275,Bangalore
BMW,M3,2019,47719,hybrid,manual,3.0,Sedan,8000000,https://images.unsplash.com/photo-1526710984-015874c359b4-28f5c27fc884?auto=format&fit=crop&w=800&q=80,Yellow,347,205,London
Mercedes-Benz,GLE 63 AMG,2019,52078,petrol,automatic,2.0,SUV,7500000,https://images.unsplash.com/photo-1526798638-0159537118a3-3b2a18f8592f?auto=format&fit=crop&w=800&q=80,Blue,313,272,Bangalore
Porsche,Panamera,2021,16129,petrol,automatic,4.0,Sedan,21600000,https://images.unsplash.com/photo-1526886292-015a321ed792-4d5e6f70e9da?auto=format&fit=crop&w=800&q=80,Silver,327,290,Berlin
Ferrari,Roma,2019,45348,hybrid,automatic,5.5,Coupe,46500000,https://images.unsplash.com/photo-1526973946-015b10cc9681-5f92c5e97a85?auto=format&fit=crop&w=800&q=80,Green,668,337,Dubai
Mercedes-Benz,GLE 63 AMG,2019,31152,petrol,automatic,3.0,SUV,10000000,https://images.unsplash.com/photo-1527061600-015bef7a5570-71c71c620b30?auto=format&fit=crop&w=800&q=80,Green,278,196,Berlin
BMW,7 Series,2020,28340,hybrid,automatic,3.0,Sedan,9300000,https://images.unsplash.com/photo-1527149254-015cce28145f-83fb72da9bdb?auto=format&fit=crop&w=800&q=80,Green,576,283,Mumbai
Lamborghini,Urus,2021,22013,petrol,automatic,4.0,SUV,64900000,https://images.unsplash.com/photo-1527236908-015dacd5d34e-962fc9532c86?auto=format&fit=crop&w=800&q=80,Black,663,317,Bangalore
Aston Martin,Valkyrie,2023,6465,petrol,manual,5.0,Coupe,74200000,https://images.unsplash.com/photo-1527324562-015e8b83923d-a8641fcbbd31?auto=format&fit=crop&w=800&q=80,Grey,516,304,Dubai
Ferrari,488 GTB,2021,22204,petrol,automatic,6.5,Coupe,51000000,https://images.unsplash.com/photo-1527412216-015f6a31512c-ba9876444ddc?auto=format&fit=crop&w=800&q=80,Grey,605,328,Pune
Ferrari,Roma,2017,44478,hybrid,automatic,5.5,Coupe,45500000,https://images.unsplash.com/photo-1527499870-016048df101b-ccccccbcde87?auto=format&fit=crop&w=800&q=80,Black,699,304,Delhi
McLaren,Artura,2020,37883,hybrid,automatic,4.0,Coupe,56300000,https://images.unsplash.com/photo-1527587524-0161278ccf0a-df0123356f32?auto=format&fit=crop&w=800&q=80,Orange,599,339,Dubai
Porsche,Taycan,2024,0,petrol,automatic,3.5,Sedan,23100000,https://images.unsplash.com/photo-1527675178-0162063a8df9-f13579adffdd?auto=format&fit=crop&w=800&q=80,White,524,245,London
Rolls-Royce,Cullinan,2022,22966,electric,automatic,6.0,SUV,106800000,https://images.unsplash.com/photo-1527762832-0162e4e84ce8-0369d0269088?auto=format&fit=crop&w=800&q=80,Grey,643,279,New York
Rolls-Royce,Wraith,2022,12238,electric,automatic,4.0,Coupe,85000000,https://images.unsplash.com/photo-1527850486-0163c3960bd7-159e269f2133?auto=format&fit=crop&w=800&q=80,Silver,603,255,Pune
BMW,M3,2017,80000,petrol,automatic,4.0,Sedan,5200000,https://images.unsplash.com/photo-1527938140-0164a243cac6-27d27d17b1de?auto=format&fit=crop&w=800&q=80,Red,591,190,London
Bentley,Continental GT,2015,53246,hybrid,automatic,4.0,Coupe,62900000,https://images.unsplash.com/photo-1528025794-016580f189b5-3a06d3904289?auto=format&fit=crop&w=800&q=80,Red,671,276,Berlin
Lamborghini,Huracan,2019,40036,petrol,automatic,5.0,Coupe,48500000,https://images.unsplash.com/photo-1528113448-01665f9f48a4-4c3b2a08d334?auto=format&fit=crop&w=800&q=80,White,649,331,London
Porsche,911 Carrera,2016,68260,electric,automatic,3.5,Coupe,15000000,https://images.unsplash.com/photo-1528201102-01673e4d0793-5e6f808163df?auto=format&fit=crop&w=800&q=80,White,485,305,Bangalore
McLaren,570S,2018,54882,hybrid,automatic,4.0,Coupe,45200000,https://images.unsplash.com/photo-1528288756-01681cfac682-70a3d6f9f48a?auto=format&fit=crop&w=800&q=80,Black,661,350,Bangalore
Bentley,Bentayga,2017,61312,petrol,automatic,5.5,SUV,59100000,https://images.unsplash.com/photo-1528376410-0168fba88571-82d82d728535?auto=format&fit=crop&w=800&q=80,White,514,271,Dubai
Audi,Q8,2024,1259,diesel,automatic,2.0,SUV,8900000,https://images.unsplash.com/photo-1528464064-0169da564460-950c83eb15e0?auto=format&fit=crop&w=800&q=80,Yellow,286,307,New York
BMW,M3,2018,34961,electric,automatic,2.0,Sedan,7300000,https://images.unsplash.com/photo-1528551718-016ab904034f-a740da63a68b?auto=format&fit=crop&w=800&q=80,Green,346,258,Mumbai
Lamborghini,Huracan,2021,16598,petrol,automatic,6.0,Coupe,52100000,https://images.unsplash.com/photo-1528639372-016b97b1c23e-b97530dc3736?auto=format&fit=crop&w=800&q=80,Orange,718,308,Bangalore
Aston Martin,DBS Superleggera,2018,42499,hybrid,manual,5.0,Coupe,40400000,https://images.unsplash.com/photo-1528727026-016c765f812d-cba98754c7e1?auto=format&fit=crop&w=800&q=80,Black,710,328,Delhi
McLaren,720S,2023,6767,hybrid,automatic,4.0,Coupe,57200000,https://images.unsplash.com/photo-1528814680-016d550d401c-ddddddcd588c?auto=format&fit=crop&w=800&q=80,Red,730,313,Pune
Mercedes-Benz,G 63 AMG,2018,53763,hybrid,automatic,4.0,SUV,11600000,https://images.unsplash.com/photo-1528902334-016e33baff0b-f0123445e937?auto=format&fit=crop&w=800&q=80,White,290,220,Berlin
Lamborghini,Huracan STO,2024,0,petrol,automatic,5.5,Coupe,58300000,https://images.unsplash.com/photo-1528989988-016f1268bdfa-02468abe79e2?auto=format&fit=crop&w=800&q=80,Grey,617,320,Berlin
Aston Martin,DBX,2018,67597,hybrid,automatic,4.0,SUV,40500000,https://images.unsplash.com/photo-1529077642-016ff1167ce9-147ae1370a8d?auto=format&fit=crop&w=800&q=80,Grey,509,304,Mumbai
McLaren,Artura,2015,55756,hybrid,automatic,4.0,Coupe,53600000,https://images.unsplash.com/photo-1529165296-0170cfc43bd8-26af37af9b38?auto=format&fit=crop&w=800&q=80,Black,659,342,Dubai
Mercedes-Benz,S-Class,2021,16066,hybrid,automatic,3.0,Sedan,12700000,https://images.unsplash.com/photo-1529252950-0171ae71fac7-38e38e282be3?auto=format&fit=crop&w=800&q=80,Blue,225,285,New York
Porsche,Cayenne,2018,62904,electric,automatic,3.0,SUV,15700000,https://images.unsplash.com/photo-1529340604-01728d1fb9b6-4b17e4a0bc8e?auto=format&fit=crop&w=800&q=80,White,647,297,Berlin
BMW,M8 Gran Coupe,2022,10735,diesel,manual,4.0,Coupe,8400000,https://images.unsplash.com/photo-1529428258-01736bcd78a5-5d4c3b194d39?auto=format&fit=crop&w=800&q=80,Grey,404,206,Berlin
Aston Martin,DBS Superleggera,2023,5719,petrol,manual,4.5,Coupe,55600000,https://images.unsplash.com/photo-1529515912-01744a7b3794-6f809191dde4?auto=format&fit=crop&w=800&q=80,Yellow,656,316,New York
Audi,e-tron GT,2023,6647,petrol,automatic,4.5,Sedan,10800000,https://images.unsplash.com/photo-1529603566-01752928f683-81b4e80a6e8f?auto=format&fit=crop&w=800&q=80,Grey,477,200,New York
Aston Martin,Vantage,2023,7735,hybrid,manual,4.5,Coupe,55900000,https://images.unsplash.com/photo-1529691220-017607d6b572-93e93e82ff3a?auto=format&fit=crop&w=800&q=80,Red,647,326,Bangalore
Ferrari,Portofino M,2017,70214,hybrid,automatic,5.0,Convertible,57200000,https://images.unsplash.com/photo-1529778874-0176e6847461-a61d94fb8fe5?auto=format&fit=crop&w=800&q=80,Yellow,662,315,Pune
McLaren,Artura,2015,39857,petrol,automatic,4.0,Coupe,35800000,https://images.unsplash.com/photo-1529866528-0177c5323350-b851eb742090?auto=format&fit=crop&w=800&q=80,Orange,761,341,Berlin
Rolls-Royce,Spectre,2020,39309,petrol,automatic,6.0,Coupe,77200000,https://images.unsplash.com/photo-1529954182-0178a3dff23f-ca8641ecb13b?auto=format&fit=crop&w=800&q=80,Grey,590,280,Dubai
McLaren,720S,2017,72432,petrol,automatic,4.0,Coupe,41600000,https://images.unsplash.com/photo-1530041836-0179828db12e-dcba986541e6?auto=format&fit=crop&w=800&q=80,White,633,300,Berlin
BMW,M8 Gran Coupe,2019,30183,hybrid,manual,2.0,Coupe,9700000,https://images.unsplash.com/photo-1530129490-017a613b701d-eeeeeeddd291?auto=format&fit=crop&w=800&q=80,Green,589,297,Berlin
Aston Martin,Valkyrie,2024,832,petrol,manual,5.0,Coupe,63400000,https://images.unsplash.com/photo-1530217144-017b3fe92f0c-01234556633c?auto=format&fit=crop&w=800&q=80,Red,523,344,Dubai
Rolls-Royce,Spectre,2022,7932,petrol,automatic,5.5,Coupe,110400000,https://images.unsplash.com/photo-1530304798-017c1e96edfb-13579bcef3e7?auto=format&fit=crop&w=800&q=80,White,697,274,Mumbai
Bentley,Bentayga,2018,44571,hybrid,automatic,5.0,SUV,81100000,https://images.unsplash.com/photo-1530392452-017cfd44acea-258bf2478492?auto=format&fit=crop&w=800&q=80,Yellow,578,323,Berlin
McLaren,765LT,2023,8308,hybrid,automatic,4.0,Coupe,60000000,https://images.unsplash.com/photo-1530480106-017ddbf26bd9-37c048c0153d?auto=format&fit=crop&w=800&q=80,Grey,600,340,Mumbai
McLaren,GT,2020,35329,hybrid,automatic,4.0,Coupe,45300000,https://images.unsplash.com/photo-1530567760-017ebaa02ac8-49f49f38a5e8?auto=format&fit=crop&w=800&q=80,Yellow,695,302,Pune
Lamborghini,Huracan STO,2018,72173,petrol,automatic,4.0,Coupe,40800000,https://images.unsplash.com/photo-1530655414-017f994de9b7-5c28f5b13693?auto=format&fit=crop&w=800&q=80,Grey,754,321,Mumbai
Rolls-Royce,Ghost,2020,46938,petrol,automatic,5.5,Sedan,93700000,https://images.unsplash.com/photo-1530743068-018077fba8a6-6e5d4c29c73e?auto=format&fit=crop&w=800&q=80,Grey,681,247,Berlin
Mercedes-Benz,S-Class,2017,64469,hybrid,automatic,2.0,Sedan,7800000,https://images.unsplash.com/photo-1530830722-018156a96795-8091a2a257e9?auto=format&fit=crop&w=800&q=80,Blue,409,279,Dubai
Porsche,Macan,2019,58973,electric,automatic,3.5,SUV,15800000,https://images.unsplash.com/photo-1530918376-018235572684-92c5f91ae894?auto=format&fit=crop&w=800&q=80,Red,340,242,Dubai
Audi,R8,2021,35985,hybrid,automatic,4.0,Coupe,8300000,https://images.unsplash.com/photo-1531006030-01831404e573-a4fa4f93793f?auto=format&fit=crop&w=800&q=80,Green,450,232,Pune
Rolls-Royce,Wraith,2021,27672,electric,automatic,6.0,Coupe,106100000,https://images.unsplash.com/photo-1531093684-0183f2b2a462-b72ea60c09ea?auto=format&fit=crop&w=800&q=80,Blue,551,253,Dubai
Lamborghini,Huracan STO,2023,8559,petrol,automatic,6.0,Coupe,58800000,https://images.unsplash.com/photo-1531181338-0184d1606351-c962fc849a95?auto=format&fit=crop&w=800&q=80,Yellow,609,311,London
Lamborghini,Urus,2016,34669,petrol,automatic,4.5,SUV,51200000,https://images.unsplash.com/photo-1531268992-0185b00e2240-db9752fd2b40?auto=format&fit=crop&w=800&q=80,Orange,622,342,London
Porsche,Cayenne,2023,10073,hybrid,automatic,2.5,SUV,22000000,https://images.unsplash.com/photo-1531356646-01868ebbe12f-edcba975bbeb?auto=format&fit=crop&w=800&q=80,Yellow,530,305,Delhi
McLaren,765LT,2023,8466,petrol,automatic,4.0,Coupe,61100000,https://images.unsplash.com/photo-1531444300-01876d69a01e-ffffffee4c96?auto=format&fit=crop&w=800&q=80,White,627,323,Bangalore
